DEPARTAMENTO_DOMICILIO,CIUDAD_DOMICILIO,CIIU,INGRESOS_OPERACIONALES,TOTAL_ACTIVOS,TOTAL_PASIVOS,TOTAL_PATRIMONIO,ANO_DE_CORTE,SUPERVISOR_SUPERSALUD,SUPERVISOR_SUPERSERVICIOS,SUPERVISOR_SUPERSOCIEDADES,SUPERVISOR_SUPERTRANSPORTE,SUPERVISOR_SUPERVIGILANCIA,REGION_Bogotá - Cundinamarca,REGION_Centro - Oriente,REGION_Costa Atlántica,REGION_Costa Pacífica,REGION_Eje Cafetero,REGION_Otros,MACROSECTOR_COMERCIO,MACROSECTOR_CONSTRUCCIÓN,MACROSECTOR_MANUFACTURA,MACROSECTOR_MINERO,MACROSECTOR_SERVICIOS
5,61,348,0.22,0.03,0.03,0.01,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36,88,348,0.22,0.03,0.02,0.01,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
13,436,384,0.22,0.03,0.03,0.0,2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,61,186,0.22,0.38,0.16,0.22,2023,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5,61,99,0.22,0.5,0.26,0.24,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,343,219,0.22,0.02,0.01,0.0,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,87,99,0.22,0.16,0.05,0.11,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36,649,223,0.22,0.1,0.07,0.03,2023,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,61,223,0.22,0.17,0.13,0.03,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,61,416,0.22,0.13,0.06,0.07,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5,61,198,0.22,0.14,0.13,0.01,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,185,379,0.22,0.22,0.07,0.15,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,398,379,0.22,0.24,0.09,0.15,2023,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15,543,160,0.22,0.16,0.08,0.09,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
15,555,88,0.22,0.17,0.1,0.07,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,343,246,0.22,0.18,0.11,0.07,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,61,302,0.22,0.19,0.04,0.14,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,61,300,0.22,0.18,0.16,0.03,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15,322,95,0.22,0.36,0.15,0.21,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,457,88,0.22,0.19,0.03,0.16,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,61,331,0.22,0.08,0.06,0.02,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,61,356,0.22,0.13,0.05,0.08,2023,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
4,48,193,0.22,0.71,0.65,0.06,2023,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
15,366,95,0.22,0.22,0.1,0.11,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,48,2,0.21,0.26,0.04,0.22,2023,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
36,101,115,0.21,0.13,0.07,0.06,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5,61,363,0.21,0.07,0.05,0.02,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,61,206,0.21,0.11,0.07,0.03,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
31,398,201,0.21,0.1,0.03,0.06,2023,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
31,167,49,0.21,0.24,0.17,0.07,2023,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
36,88,19,0.21,0.12,0.08,0.04,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5,61,217,0.21,0.14,0.09,0.06,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
33,71,8,0.21,0.09,0.03,0.06,2023,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5,61,90,0.21,0.22,0.05,0.17,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,61,198,0.21,0.19,0.16,0.03,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,61,109,0.21,0.77,0.33,0.44,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,272,193,0.21,0.08,0.04,0.05,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
33,71,330,0.21,2.34,0.0,2.34,2023,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
36,88,359,0.21,0.05,0.03,0.02,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
26,395,379,0.21,0.32,0.08,0.24,2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,61,206,0.21,0.14,0.06,0.08,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4,48,193,0.21,0.16,0.1,0.06,2023,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4,48,379,0.21,0.22,0.1,0.12,2023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
36,88,300,0.21,0.1,0.05,0.05,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,343,20,0.21,0.14,0.13,0.01,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,61,328,0.21,0.51,0.15,0.37,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
36,88,379,0.21,0.31,0.2,0.11,2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,343,239,0.21,0.15,0.07,0.08,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36,88,34,0.21,0.13,0.07,0.06,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5,61,223,0.21,0.09,0.08,0.01,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,61,90,0.21,0.17,0.06,0.11,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,343,382,0.21,0.23,0.04,0.19,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,36,379,0.21,0.33,0.02,0.31,2023,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5,61,168,0.21,0.36,0.14,0.22,2023,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,61,367,0.21,0.31,0.16,0.15,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15,121,280,0.21,0.24,0.18,0.07,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,61,205,0.21,0.05,0.03,0.02,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
15,322,65,0.21,0.12,0.11,0.0,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,443,207,0.21,0.02,0.02,0.01,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,61,300,0.21,0.07,0.05,0.03,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15,154,221,0.21,0.12,0.09,0.03,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,61,356,0.21,0.13,0.07,0.06,2023,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,343,379,0.21,0.2,0.04,0.17,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,343,318,0.21,2.57,0.15,2.41,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,61,179,0.21,0.24,0.08,0.16,2023,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,61,253,0.21,0.95,0.49,0.46,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,224,0.21,0.06,0.04,0.03,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33,71,7,0.21,0.07,0.03,0.05,2023,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5,61,5,0.21,0.04,0.02,0.02,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,48,220,0.21,0.24,0.13,0.11,2023,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
5,61,315,0.2,0.35,0.0,0.34,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36,649,18,0.2,0.08,0.04,0.04,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
36,88,239,0.2,0.17,0.14,0.04,2023,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,343,212,0.2,0.14,0.07,0.07,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20,368,379,0.2,0.32,0.17,0.15,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27,156,206,0.2,0.11,0.06,0.05,2023,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
15,121,188,0.2,2.15,0.75,1.4,2023,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,272,221,0.2,0.1,0.08,0.02,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,343,95,0.2,0.21,0.01,0.2,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36,88,87,0.2,0.19,0.07,0.12,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5,61,206,0.2,0.11,0.09,0.02,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,61,222,0.2,0.2,0.17,0.04,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,61,303,0.2,0.17,0.07,0.11,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,61,328,0.2,0.21,0.11,0.1,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5,61,301,0.2,0.08,0.08,0.0,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
26,395,232,0.2,0.08,0.04,0.04,2023,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,61,19,0.2,0.29,0.21,0.08,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
11,409,379,0.2,0.2,0.03,0.18,2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,61,363,0.2,0.14,0.02,0.12,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6,108,271,0.2,0.06,0.03,0.03,2023,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
15,208,217,0.2,0.16,0.1,0.06,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
31,398,10,0.2,0.03,0.03,0.0,2023,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
36,88,348,0.2,0.04,0.02,0.02,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
15,121,216,0.2,0.21,0.09,0.12,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,61,201,0.2,0.13,0.07,0.07,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,61,135,0.2,0.15,0.07,0.08,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,61,212,0.2,0.14,0.11,0.03,2023,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
27,623,198,0.2,0.04,0.01,0.02,2023,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
27,156,218,0.2,0.15,0.1,0.05,2023,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,343,280,0.2,0.08,0.05,0.02,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,587,88,0.2,0.12,0.08,0.04,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,343,353,0.2,0.08,0.02,0.06,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,61,198,0.2,0.03,0.02,0.01,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
15,154,95,0.2,0.17,0.08,0.09,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
23,632,206,0.2,0.03,0.02,0.01,2023,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
5,61,206,0.2,0.05,0.03,0.02,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
33,231,223,0.2,0.08,0.05,0.02,2023,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
15,154,90,0.2,0.36,0.18,0.18,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
36,649,154,0.2,0.14,0.09,0.05,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5,61,211,0.2,0.13,0.12,0.01,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,61,363,0.2,0.18,0.09,0.09,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,61,232,0.2,0.06,0.01,0.05,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,8,0.2,0.15,0.04,0.11,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,299,225,0.2,0.1,0.08,0.01,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,61,318,0.2,2.34,0.11,2.23,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,61,299,0.2,0.2,0.15,0.05,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,61,217,0.2,0.14,0.08,0.06,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
23,632,232,0.2,0.05,0.03,0.02,2023,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
5,61,221,0.2,0.07,0.02,0.05,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,61,331,0.2,0.08,0.03,0.04,2023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,61,380,0.2,0.1,0.06,0.04,2023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
36,88,379,0.2,0.1,0.07,0.02,2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
36,88,220,0.2,0.11,0.03,0.08,2023,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
36,649,90,0.2,0.17,0.1,0.07,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5,61,348,0.2,0.03,0.02,0.0,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,61,221,0.2,0.16,0.06,0.11,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,61,217,0.2,0.08,0.07,0.01,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,95,0.2,0.34,0.07,0.27,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,61,416,0.2,0.28,0.02,0.27,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5,61,169,0.2,0.44,0.27,0.17,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,61,356,0.2,0.08,0.04,0.04,2023,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5,61,220,0.2,0.18,0.1,0.09,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,61,247,0.2,0.09,0.04,0.04,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
11,622,90,0.19,0.13,0.05,0.09,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4,48,198,0.19,0.11,0.07,0.04,2023,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
23,632,190,0.19,0.1,0.05,0.06,2023,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,28,379,0.19,0.21,0.05,0.16,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,61,50,0.19,0.23,0.16,0.07,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
15,564,190,0.19,0.14,0.07,0.08,2023,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5,61,188,0.19,0.43,0.27,0.15,2023,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5,61,376,0.19,0.31,0.16,0.15,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,61,217,0.19,0.14,0.04,0.1,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
15,154,220,0.19,0.05,0.04,0.01,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,61,65,0.19,0.1,0.06,0.04,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,61,217,0.19,0.16,0.13,0.03,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8,336,353,0.19,0.68,0.09,0.6,2023,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5,61,299,0.19,0.19,0.09,0.1,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,472,94,0.19,0.25,0.11,0.14,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,61,408,0.19,0.1,0.06,0.04,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36,649,88,0.19,0.14,0.05,0.1,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5,61,50,0.19,0.37,0.33,0.04,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6,108,94,0.19,0.2,0.1,0.1,2023,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5,61,74,0.19,0.19,0.04,0.14,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,61,348,0.19,0.05,0.03,0.03,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15,587,48,0.19,0.29,0.17,0.12,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,61,328,0.19,0.13,0.09,0.04,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,343,202,0.19,0.05,0.05,0.0,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,61,327,0.19,0.07,0.06,0.01,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36,88,303,0.19,0.16,0.07,0.09,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8,336,7,0.19,0.09,0.05,0.04,2023,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,343,382,0.19,0.31,0.08,0.22,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,61,416,0.19,0.17,0.05,0.11,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,343,379,0.19,0.11,0.05,0.06,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,185,73,0.19,0.11,0.05,0.06,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,343,221,0.19,0.19,0.14,0.06,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,185,224,0.19,0.1,0.11,-0.0,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36,88,225,0.19,0.04,0.02,0.02,2023,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
20,386,416,0.19,0.15,0.09,0.06,2023,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,340,28,0.19,0.13,0.07,0.06,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,61,0,0.19,0.04,0.02,0.02,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,61,217,0.19,0.15,0.13,0.02,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,61,398,0.19,0.06,0.04,0.02,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,61,226,0.19,0.25,0.06,0.19,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,61,356,0.19,0.05,0.03,0.03,2023,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5,61,326,0.19,0.18,0.11,0.06,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,61,186,0.19,0.35,0.26,0.09,2023,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,343,379,0.19,0.18,0.12,0.06,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,61,237,0.19,0.08,0.03,0.05,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,88,0.19,0.16,0.05,0.11,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36,88,74,0.19,0.13,0.05,0.08,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5,61,188,0.19,1.29,1.24,0.05,2023,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
5,61,215,0.19,0.19,0.21,-0.03,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,61,198,0.19,0.09,0.07,0.02,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
27,156,176,0.19,0.49,0.26,0.23,2023,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
36,88,171,0.19,0.04,0.02,0.02,2023,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,272,19,0.19,0.13,0.07,0.06,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,472,34,0.19,0.13,0.08,0.06,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36,88,379,0.19,0.15,0.09,0.05,2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
27,156,172,0.19,0.21,0.12,0.09,2023,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,343,218,0.19,0.04,0.03,0.01,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,61,294,0.19,0.26,0.05,0.2,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,61,416,0.19,0.18,0.04,0.14,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
36,390,48,0.19,0.36,0.06,0.3,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
33,71,190,0.19,0.12,0.03,0.09,2023,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
36,88,334,0.19,0.11,0.06,0.05,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5,61,313,0.19,5.48,1.81,3.67,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
33,71,7,0.19,0.07,0.04,0.03,2023,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,343,219,0.19,0.01,0.0,0.01,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15,322,7,0.19,0.03,0.01,0.01,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,61,348,0.19,0.05,0.04,0.01,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,61,212,0.19,0.18,0.04,0.14,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,185,81,0.19,0.23,0.04,0.19,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,170,225,0.19,0.05,0.03,0.02,2023,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5,61,101,0.19,0.1,0.06,0.03,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
31,398,384,0.19,0.16,0.07,0.09,2023,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5,61,221,0.19,0.1,0.07,0.03,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
35,264,384,0.19,0.01,0.13,-0.13,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,105,4,0.19,0.05,0.03,0.02,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,61,367,0.19,0.11,0.1,0.01,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,61,328,0.19,1.0,0.09,0.92,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5,61,74,0.19,0.1,0.06,0.03,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6,108,182,0.19,0.08,0.05,0.03,2023,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,343,188,0.19,0.14,0.07,0.07,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5,61,215,0.19,0.05,0.2,-0.15,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,185,198,0.18,0.12,0.05,0.07,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15,154,104,0.18,0.16,0.05,0.11,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,272,206,0.18,0.06,0.03,0.02,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,108,380,0.18,0.13,0.12,0.01,2023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22,133,5,0.18,0.12,0.08,0.05,2023,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5,61,198,0.18,0.08,0.05,0.04,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,272,109,0.18,0.12,0.06,0.06,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,61,171,0.18,0.05,0.03,0.02,2023,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22,512,206,0.18,0.03,0.02,0.02,2023,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
36,88,198,0.18,0.04,0.02,0.02,2023,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,61,253,0.18,1.81,0.38,1.42,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,380,0.18,0.05,0.03,0.02,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,579,220,0.18,0.08,0.05,0.03,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,272,155,0.18,0.31,0.08,0.23,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
23,632,172,0.18,0.15,0.1,0.05,2023,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,48,291,0.18,0.27,0.15,0.12,2023,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4,48,82,0.18,0.19,0.06,0.13,2023,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5,61,198,0.18,0.09,0.06,0.03,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
31,519,205,0.18,0.02,0.02,0.0,2023,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
5,61,208,0.18,0.15,0.11,0.04,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,61,348,0.18,0.03,0.02,0.01,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,55,220,0.18,0.12,0.08,0.04,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,343,248,0.18,0.13,0.07,0.06,2023,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,61,15,0.18,0.17,0.1,0.07,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
